,topic,in_dgr,out_dgr,generality
3108,Stag_beetle,1,14,0.07142857142857142
3109,Bedbug,1,13,0.07692307692307693
3110,Autostereogram,1,5,0.2
3111,Iraq_War,22,57,0.38596491228070173
3112,Space_Shuttle_program,7,16,0.4375
3113,Trumpet,21,21,1.0
3114,Lithium_aluminium_hydride,2,16,0.125
3115,History_of_Wikipedia,0,18,0.0
3116,Confucius,27,19,1.4210526315789473
3117,Bourbonnais_train_accident,0,5,0.0
3118,Karl_Marx,50,63,0.7936507936507936
3119,Avacha_Volcano,1,7,0.14285714285714285
3120,Vanuatu,37,28,1.3214285714285714
3121,Costa_Rica,44,37,1.1891891891891893
3122,Triumph_of_the_Will,3,26,0.11538461538461539
3123,King_Kong_(2005_film),4,15,0.26666666666666666
3124,Delhi,43,41,1.048780487804878
3125,Redwing,2,15,0.13333333333333333
3126,Domestic_AC_power_plugs_and_sockets,0,50,0.0
3127,Agnosticism,12,7,1.7142857142857142
3128,GNU_Project,5,3,1.6666666666666667
3129,Printmaking,11,10,1.1
3130,Derby,10,31,0.3225806451612903
3131,Igor_Stravinsky,20,33,0.6060606060606061
3132,Edible_salt,11,21,0.5238095238095238
3133,Dubnium,7,19,0.3684210526315789
3134,Ethnic_group,36,23,1.565217391304348
3135,Tutsi,10,12,0.8333333333333334
3136,47_Ursae_Majoris_b,2,13,0.15384615384615385
3137,AK-47,6,35,0.17142857142857143
3138,Rain,53,33,1.606060606060606
3139,History_of_the_West_Indian_cricket_team,0,25,0.0
3140,Shelduck,2,9,0.2222222222222222
3141,Myxobolus_cerebralis,1,29,0.034482758620689655
3142,Rail_transport,36,44,0.8181818181818182
3143,Capital,181,64,2.828125
3144,Barbary_Lion,1,18,0.05555555555555555
3145,World_Heritage_Site,90,56,1.6071428571428572
3146,Button,3,13,0.23076923076923078
3147,Claude_Monet,12,12,1.0
3148,Regent's_Park,7,9,0.7777777777777778
3149,Senate_of_Canada,2,13,0.15384615384615385
3150,Panama_Canal,33,28,1.1785714285714286
3151,Slavery,118,102,1.1568627450980393
3152,James_II_of_England,43,38,1.131578947368421
3153,Hellenistic_Greece,13,15,0.8666666666666667
3154,Ferdinandea,1,6,0.16666666666666666
3155,Romania,151,58,2.603448275862069
3156,Radio_frequency,10,12,0.8333333333333334
3157,Tropical_Storm_Franklin_(2005),1,8,0.125
3158,Electron,181,22,8.227272727272727
3159,English_language,598,118,5.067796610169491
3160,Common_Eland,1,9,0.1111111111111111
3161,Claudius,16,13,1.2307692307692308
3162,Gold,179,85,2.1058823529411765
3163,Fish,146,13,11.23076923076923
3164,Vladimir_Lenin,50,37,1.3513513513513513
3165,Speaker_of_the_United_States_House_of_Representatives,11,11,1.0
3166,Battle_of_the_Eastern_Solomons,4,19,0.21052631578947367
3167,Election,37,30,1.2333333333333334
3168,Republic_of_Macedonia,40,78,0.5128205128205128
3169,Rhine,43,53,0.8113207547169812
3170,PRR_GG1,3,9,0.3333333333333333
3171,Linguistics,50,11,4.545454545454546
3172,Lithuania,98,37,2.6486486486486487
3173,Glorious_Revolution,39,25,1.56
3174,Indonesia,202,57,3.543859649122807
3175,Warsaw,52,56,0.9285714285714286
3176,Blue_Jay,2,15,0.13333333333333333
3177,Hoover_Dam,8,16,0.5
3178,Religious_Society_of_Friends,22,23,0.9565217391304348
3179,Slovakia,86,34,2.5294117647058822
3180,Jocelin,1,10,0.1
3181,Wyndham_Robertson,0,6,0.0
3182,"Los_Angeles,_California",81,112,0.7232142857142857
3183,Nauru,28,35,0.8
3184,Slovenia,77,139,0.5539568345323741
3185,List_of_Oceanian_countries,5,40,0.125
3186,Union_Flag,13,30,0.43333333333333335
3187,Doha,9,16,0.5625
3188,Netball,10,15,0.6666666666666666
3189,Ku_Klux_Klan,19,24,0.7916666666666666
3190,William_III_of_England,42,39,1.0769230769230769
3191,University_of_Bristol,9,26,0.34615384615384615
3192,Concorde,8,43,0.18604651162790697
3193,Ganges_River,21,19,1.105263157894737
3194,Geography_of_Texas,0,23,0.0
3195,Glasses,7,21,0.3333333333333333
3196,SimCity,2,35,0.05714285714285714
3197,South_China_Sea,20,22,0.9090909090909091
3198,Neodymium,10,25,0.4
3199,Chile,122,72,1.6944444444444444
3200,Flag_of_India,3,21,0.14285714285714285
3201,Herbert_Hoover,23,33,0.696969696969697
3202,A_Wrinkle_in_Time,0,14,0.0
3203,Greek_mythology,70,55,1.2727272727272727
3204,Talc,6,23,0.2608695652173913
3205,Planetary_nebula,8,27,0.2962962962962963
3206,Sperm_Whale,3,23,0.13043478260869565
3207,Abbadid,0,8,0.0
3208,Guqin,4,34,0.11764705882352941
3209,Vulture,6,18,0.3333333333333333
3210,Triceratops,10,20,0.5
3211,Brasília,8,8,1.0
3212,Platinum,32,36,0.8888888888888888
3213,Linnet,0,11,0.0
3214,Pontiac's_Rebellion,4,19,0.21052631578947367
3215,Shenzhou_spacecraft,1,6,0.16666666666666666
3216,Aleksandr_Vasilevsky,3,10,0.3
3217,Kolkata,27,30,0.9
3218,Speed_of_light,38,43,0.8837209302325582
3219,Order_of_the_Garter,32,30,1.0666666666666667
3220,Arsenal_F.C.,11,21,0.5238095238095238
3221,Gender,26,15,1.7333333333333334
3222,Mexico,274,67,4.08955223880597
3223,BP,9,25,0.36
3224,Finance,46,8,5.75
3225,Atlantic_Coast_Line_Railroad,3,7,0.42857142857142855
3226,Tank,28,22,1.2727272727272727
3227,George_Eliot,10,14,0.7142857142857143
3228,Architecture,81,43,1.8837209302325582
3229,Christian_Bale,4,22,0.18181818181818182
3230,Millard_Fillmore,8,16,0.5
3231,American_Revolutionary_War,49,28,1.75
3232,Floris_and_Blancheflour,0,5,0.0
3233,Bristol,62,62,1.0
3234,Pheidippides,1,7,0.14285714285714285
3235,"Mount_Osmond,_South_Australia",2,5,0.4
3236,Tropical_Storm_Bilis_(2006),1,12,0.08333333333333333
3237,"Lucy,_Lady_Duff-Gordon",1,8,0.125
3238,Mythology,63,23,2.739130434782609
3239,Malcolm_X,7,38,0.18421052631578946
3240,Space_Shuttle_Columbia_disaster,8,17,0.47058823529411764
3241,Las_Palmas_de_Gran_Canaria,3,4,0.75
3242,Crocodile,26,20,1.3
3243,Norway,218,62,3.5161290322580645
3244,"Levee_failures_in_Greater_New_Orleans,_2005",3,7,0.42857142857142855
3245,International_human_rights_instruments,2,3,0.6666666666666666
3246,Bay_Area_Rapid_Transit,2,9,0.2222222222222222
3247,Nelson_Mandela,34,42,0.8095238095238095
3248,History_of_computing_hardware,2,28,0.07142857142857142
3249,Emotion,17,13,1.3076923076923077
3250,Arthropod,45,10,4.5
3251,Little_Women,1,15,0.06666666666666667
3252,Bronze_Age,60,35,1.7142857142857142
3253,Music_of_the_trecento,1,12,0.08333333333333333
3254,Military_history_of_Canada,0,52,0.0
3255,Flag_of_Belarus,2,10,0.2
3256,Fencing,7,17,0.4117647058823529
3257,Morocco,142,68,2.088235294117647
3258,Heracles,20,15,1.3333333333333333
3259,Felix_the_Cat,2,22,0.09090909090909091
3260,Irish_poetry,4,18,0.2222222222222222
3261,Botswana,61,31,1.967741935483871
3262,Tijuana,7,14,0.5
3263,Nuclear_fission,27,34,0.7941176470588235
3264,Belize,40,43,0.9302325581395349
3265,Royal_Parks_of_London,4,6,0.6666666666666666
3266,Chennai,18,45,0.4
3267,Rainbow,11,25,0.44
3268,Potassium_nitrate,13,9,1.4444444444444444
3269,Vampire,9,45,0.2
3270,Microraptor,6,13,0.46153846153846156
3271,List_of_French_monarchs,7,12,0.5833333333333334
3272,Ibn_Battuta,8,40,0.2
3273,Flag_of_Hong_Kong,1,13,0.07692307692307693
3274,Prospecting,3,3,1.0
3275,Shoe_polish,1,24,0.041666666666666664
3276,Great_Lakes_Storm_of_1913,1,23,0.043478260869565216
3277,Momentum,25,9,2.7777777777777777
3278,Diane_Keaton,2,12,0.16666666666666666
3279,Che_Guevara,10,58,0.1724137931034483
3280,Abraham_Lincoln,62,35,1.7714285714285714
3281,Soup,19,57,0.3333333333333333
3282,Taipei,20,65,0.3076923076923077
3283,Baruch_Spinoza,17,38,0.4473684210526316
3284,Medieval_music,7,24,0.2916666666666667
3285,Behistun_Inscription,4,17,0.23529411764705882
3286,"Houston,_Texas",45,43,1.0465116279069768
3287,Crime,39,23,1.6956521739130435
3288,Attila_the_Hun,15,35,0.42857142857142855
3289,Lunar_eclipse,14,10,1.4
3290,Game_theory,17,24,0.7083333333333334
3291,Alternative_rock,17,26,0.6538461538461539
3292,Baboon,4,6,0.6666666666666666
3293,M6_motorway,4,19,0.21052631578947367
3294,Japan,573,98,5.846938775510204
3295,Vietnam,146,54,2.7037037037037037
3296,History_of_South_Africa,5,105,0.047619047619047616
3297,Mario,7,18,0.3888888888888889
3298,Mekong,13,23,0.5652173913043478
3299,M-10001,1,4,0.25
3300,HD_28185_b,1,13,0.07692307692307693
3301,Granite,58,26,2.230769230769231
3302,Hymenoptera,9,11,0.8181818181818182
3303,Sodium_sulfate,2,15,0.13333333333333333
3304,Dundee_United_F.C.,2,13,0.15384615384615385
3305,Soil_pH,1,22,0.045454545454545456
3306,Sputnik_1,11,18,0.6111111111111112
3307,Mormon_Trail,1,9,0.1111111111111111
3308,The_X-Files,8,14,0.5714285714285714
3309,Economy_of_Scotland,0,49,0.0
3310,Geography_of_Ireland,1,33,0.030303030303030304
3311,Chiltern_Hills,1,5,0.2
3312,Cat's_Eye_Nebula,1,13,0.07692307692307693
3313,Bass_(fish),2,3,0.6666666666666666
3314,Amazon_parrot,1,7,0.14285714285714285
3315,Józef_Piłsudski,9,46,0.1956521739130435
3316,Ozone_depletion,12,17,0.7058823529411765
3317,History_of_democracy,3,44,0.06818181818181818
3318,El_Aaiún,2,6,0.3333333333333333
3319,Ronald_Reagan,69,89,0.7752808988764045
3320,Parthenon,16,25,0.64
3321,Binary_star,18,26,0.6923076923076923
3322,Hurricane_Dennis,3,20,0.15
3323,Lake_Malawi,6,13,0.46153846153846156
3324,Federated_States_of_Micronesia,15,24,0.625
3325,List_of_popes,1,33,0.030303030303030304
3326,Yellowstone_National_Park,18,29,0.6206896551724138
3327,Leaning_Tower_of_Pisa,2,11,0.18181818181818182
3328,Entropy,22,17,1.2941176470588236
3329,Welding,26,43,0.6046511627906976
3330,M1_motorway,7,15,0.4666666666666667
3331,Paul_McCartney,20,54,0.37037037037037035
3332,Writing,25,11,2.272727272727273
3333,Human_abdomen,0,1,0.0
3334,Battle_of_Rennell_Island,3,12,0.25
3335,Tim_Berners-Lee,8,10,0.8
3336,20th_century,306,93,3.2903225806451615
3337,Hawfinch,0,9,0.0
3338,Henry_James,14,41,0.34146341463414637
3339,Badger,9,14,0.6428571428571429
3340,Milkshake,0,10,0.0
3341,Stage_(theatre),4,11,0.36363636363636365
3342,"Frederick_II,_Holy_Roman_Emperor",10,23,0.43478260869565216
3343,Jerusalem,86,40,2.15
3344,Second_Boer_War,35,28,1.25
3345,Missouri_River,15,22,0.6818181818181818
3346,Iodine,30,39,0.7692307692307693
3347,Malta,93,39,2.3846153846153846
3348,Mumbai,41,57,0.7192982456140351
3349,Multiculturalism,21,54,0.3888888888888889
3350,Book_of_Kells,9,22,0.4090909090909091
3351,Hamburg,39,60,0.65
3352,Starship_Troopers,1,26,0.038461538461538464
3353,Neon,25,25,1.0
3354,Citrus,33,23,1.434782608695652
3355,Tao_Te_Ching,6,8,0.75
3356,History_of_Cape_Colony_from_1806_to_1870,1,22,0.045454545454545456
3357,Uruguay,56,25,2.24
3358,Globalization,27,40,0.675
3359,Scanian_(linguistics),0,9,0.0
3360,Selena,1,10,0.1
3361,Battle_of_the_Somme_(1916),9,17,0.5294117647058824
3362,Giganotosaurus,3,16,0.1875
3363,Victoria_Cross,19,21,0.9047619047619048
3364,Marcus_Allen,1,3,0.3333333333333333
3365,Zirconium,15,42,0.35714285714285715
3366,Child,6,11,0.5454545454545454
3367,Weed,13,3,4.333333333333333
3368,The_Importance_of_Being_Earnest,1,4,0.25
3369,Ethiopian_Wolf,1,9,0.1111111111111111
3370,Ireland,319,71,4.492957746478873
3371,Snake_charming,0,19,0.0
3372,Ajax_(programming),3,2,1.5
3373,Molybdenum,25,43,0.5813953488372093
3374,Industry,99,18,5.5
3375,Eva_Perón,3,38,0.07894736842105263
3376,Lhasa,6,13,0.46153846153846156
3377,Apostolic_Succession,14,14,1.0
3378,Porto-Novo,4,8,0.5
3379,Burkina_Faso,62,39,1.5897435897435896
3380,Michael_Jordan,6,15,0.4
3381,Bear,23,29,0.7931034482758621
3382,Organization,14,17,0.8235294117647058
3383,Wright_brothers,4,6,0.6666666666666666
3384,William_Hogarth,15,22,0.6818181818181818
3385,Chicago_and_North_Western_Railway,7,7,1.0
3386,Marxism,67,82,0.8170731707317073
3387,Moorhen,0,10,0.0
3388,List_of_universities_in_the_United_Kingdom,1,3,0.3333333333333333
3389,Euclid,29,11,2.6363636363636362
3390,Indian_Peafowl,1,13,0.07692307692307693
3391,Herbivore,59,16,3.6875
3392,Nirvana_(band),14,15,0.9333333333333333
3393,Refining,2,8,0.25
3394,Hepatocellular_carcinoma,1,6,0.16666666666666666
3395,Chordate,338,8,42.25
3396,Cyclone_Percy,0,10,0.0
3397,George_IV_of_the_United_Kingdom,21,39,0.5384615384615384
3398,Jump_rope,1,14,0.07142857142857142
3399,Henry_I_of_England,19,16,1.1875
3400,Craton,12,4,3.0
3401,Juice,8,11,0.7272727272727273
3402,Trapdoor_spider,1,6,0.16666666666666666
3403,Red_giant,11,9,1.2222222222222223
3404,Scurvy,17,20,0.85
3405,Fundamental_theorem_of_arithmetic,4,3,1.3333333333333333
3406,Walrus,9,15,0.6
3407,Modernist_poetry_in_English,3,51,0.058823529411764705
3408,Paul_Dirac,15,32,0.46875
3409,Common_Pheasant,0,13,0.0
3410,Lilongwe,3,9,0.3333333333333333
3411,Manganese,38,28,1.3571428571428572
3412,Magic__The_Gathering,6,14,0.42857142857142855
3413,Cyril_Clarke,0,6,0.0
3414,Florida,156,65,2.4
3415,Culture,97,58,1.6724137931034482
3416,Vitamin_D,22,13,1.6923076923076923
3417,Sitting_Bull,3,8,0.375
3418,Reggae,27,27,1.0
3419,United_States,1551,294,5.275510204081633
3420,19th_century,286,167,1.7125748502994012
3421,Martin_Luther,38,22,1.7272727272727273
3422,Hovercraft,7,11,0.6363636363636364
3423,Scouting,18,54,0.3333333333333333
3424,ALCO_FA,2,6,0.3333333333333333
3425,RER,2,2,1.0
3426,47_Ursae_Majoris_c,2,11,0.18181818181818182
3427,Uzbekistan,65,37,1.7567567567567568
3428,Herbig-Haro_object,2,15,0.13333333333333333
3429,Privy_Council_of_the_United_Kingdom,29,21,1.380952380952381
3430,Finland,155,73,2.1232876712328768
3431,Trinity_test,5,13,0.38461538461538464
3432,Chester_A._Arthur,7,18,0.3888888888888889
3433,Pterosaur,11,23,0.4782608695652174
3434,Down_syndrome,9,6,1.5
3435,Colombo,10,17,0.5882352941176471
3436,Ffestiniog_Railway,1,11,0.09090909090909091
3437,William_Ewart_Gladstone,20,40,0.5
3438,German_language,225,77,2.9220779220779223
3439,Chemical_synapse,5,3,1.6666666666666667
3440,Chaffinch,2,19,0.10526315789473684
3441,"Dakota,_Minnesota_and_Eastern_Railroad",1,13,0.07692307692307693
3442,Søren_Kierkegaard,9,31,0.2903225806451613
3443,Franz_Kafka,15,26,0.5769230769230769
3444,Garden,16,32,0.5
3445,Sculpture,54,29,1.8620689655172413
3446,Lake_Powell,4,6,0.6666666666666666
3447,Police_state,5,11,0.45454545454545453
3448,Asperger_syndrome,3,26,0.11538461538461539
3449,Celtic_Park,2,6,0.3333333333333333
3450,Chew_Valley,3,41,0.07317073170731707
3451,Goldfish,3,27,0.1111111111111111
3452,Monarchy,87,113,0.7699115044247787
3453,Thomas_Gainsborough,11,11,1.0
3454,Chelsea_F.C.,10,22,0.45454545454545453
3455,Penguin,26,31,0.8387096774193549
3456,Southampton,20,49,0.40816326530612246
3457,Maghreb,14,22,0.6363636363636364
3458,History,75,18,4.166666666666667
3459,Minimum_wage,13,24,0.5416666666666666
3460,List_of_Canadian_provinces_and_territories_by_area,0,4,0.0
3461,Geography_of_Africa,0,41,0.0
3462,Heat,48,24,2.0
3463,Battles_of_the_Mexican-American_War,0,8,0.0
3464,Proton,44,10,4.4
3465,Tansy,1,10,0.1
3466,Binoculars,14,7,2.0
3467,British_English,34,21,1.619047619047619
3468,Great_Black-backed_Gull,1,11,0.09090909090909091
3469,Liberal_Democrats,29,17,1.7058823529411764
3470,Middle_Ages,239,69,3.463768115942029
3471,Atonality,4,10,0.4
3472,World_War_II,751,119,6.310924369747899
3473,Optical_microscope,2,9,0.2222222222222222
3474,Buddhism,144,50,2.88
3475,Canada,571,63,9.063492063492063
3476,Temperate,65,13,5.0
3477,Michael_Ramsey,3,7,0.42857142857142855
3478,George_II_of_Great_Britain,13,24,0.5416666666666666
3479,Rotterdam,39,30,1.3
3480,Guyana,48,57,0.8421052631578947
3481,Crossbill,0,12,0.0
3482,History_of_saffron,0,54,0.0
3483,Go_(board_game),7,17,0.4117647058823529
3484,Polish-Soviet_War,18,33,0.5454545454545454
3485,Sea_level_rise,12,24,0.5
3486,Massospondylus,2,15,0.13333333333333333
3487,Florida_East_Coast_Railway,4,17,0.23529411764705882
3488,Emacs,6,17,0.35294117647058826
3489,Wikispecies,1,3,0.3333333333333333
3490,Sydney_Riot_of_1879,0,6,0.0
3491,Actinium,10,16,0.625
3492,William_Butler_Yeats,20,16,1.25
3493,Shoshone_National_Forest,1,41,0.024390243902439025
3494,Western_painting,1,66,0.015151515151515152
3495,British_East_India_Company,45,37,1.2162162162162162
3496,Order_of_the_Bath,15,31,0.4838709677419355
3497,Nottingham,17,62,0.27419354838709675
3498,Mole_(animal),3,18,0.16666666666666666
3499,Canberra,21,37,0.5675675675675675
3500,Treaty_of_Versailles,42,16,2.625
3501,Heliocentrism,17,42,0.40476190476190477
3502,Jimmy_Carter,36,66,0.5454545454545454
3503,Creation-evolution_controversy,4,54,0.07407407407407407
3504,Battle_of_Hastings,15,12,1.25
3505,Dmitri_Mendeleev,9,22,0.4090909090909091
3506,Scots_language,27,32,0.84375
3507,Nash_equilibrium,4,5,0.8
3508,Scrooge_McDuck,4,23,0.17391304347826086
3509,George_Herbert,2,14,0.14285714285714285
3510,Yemen,68,140,0.4857142857142857
3511,Byzantine_Empire,131,79,1.6582278481012658
3512,Phishing,3,8,0.375
3513,Mozilla_Firefox,15,16,0.9375
3514,Garden_Gnome_Liberation_Front,0,2,0.0
3515,Benito_Mussolini,22,42,0.5238095238095238
3516,Lutetium,8,27,0.2962962962962963
3517,Portuguese_Communist_Party,1,26,0.038461538461538464
3518,HIV,48,16,3.0
3519,The_Famous_Five_(characters),1,15,0.06666666666666667
3520,Tycho_Brahe,16,37,0.43243243243243246
3521,Civil_rights,33,19,1.736842105263158
3522,Amazon_Basin,12,12,1.0
3523,Witold_Pilecki,3,17,0.17647058823529413
3524,Postman_Pat,0,21,0.0
3525,Hurricane_Gloria,2,6,0.3333333333333333
3526,Nikola_Tesla,15,53,0.2830188679245283
3527,Space_Shuttle_Challenger_disaster,12,12,1.0
3528,Actor,42,13,3.230769230769231
3529,13th_century,84,34,2.4705882352941178
3530,Afrikaans,20,42,0.47619047619047616
3531,Freetown,6,18,0.3333333333333333
3532,Radium,21,38,0.5526315789473685
3533,Beach,30,22,1.3636363636363635
3534,Gregor_Mendel,17,12,1.4166666666666667
3535,Anatomy,31,5,6.2
3536,Walt_Disney,15,26,0.5769230769230769
3537,Statistics,46,22,2.090909090909091
3538,Halfbeak,0,10,0.0
3539,Henry_VIII_of_England,74,50,1.48
3540,Napster,1,4,0.25
3541,Pacific_Ocean,185,87,2.1264367816091956
3542,Pedagogy,4,5,0.8
3543,Apple,23,68,0.3382352941176471
3544,Black-footed_Cat,0,13,0.0
3545,Georg_Cantor,12,22,0.5454545454545454
3546,Grand_Slam_(tennis),19,12,1.5833333333333333
3547,Crash_test_dummy,1,16,0.0625
3548,Copper,156,67,2.328358208955224
3549,Golden_Eagle,8,29,0.27586206896551724
3550,Theodore_Roosevelt,48,60,0.8
3551,Effects_of_global_warming,2,46,0.043478260869565216
3552,Ziad_Jarrah,1,25,0.04
3553,W._Mark_Felt,2,22,0.09090909090909091
3554,Tellurium,13,36,0.3611111111111111
3555,To_Kill_a_Mockingbird,1,6,0.16666666666666666
3556,Sparrowhawk,3,11,0.2727272727272727
3557,Francis_Petre,1,21,0.047619047619047616
3558,Economics,106,38,2.789473684210526
3559,James_Clerk_Maxwell,27,27,1.0
3560,Sparrow,4,16,0.25
3561,Marvin_Gaye,6,17,0.35294117647058826
3562,Civilization,58,121,0.4793388429752066
3563,Coulomb's_law,12,11,1.0909090909090908
3564,Henry_Moore,5,21,0.23809523809523808
3565,Lottie_Dod,0,14,0.0
3566,Chew_Valley_Lake,5,33,0.15151515151515152
3567,Tungsten,32,35,0.9142857142857143
3568,Jew,268,86,3.116279069767442
3569,Omega-3_fatty_acid,7,16,0.4375
3570,World_War_I,404,82,4.926829268292683
3571,Lithium,23,39,0.5897435897435898
3572,Vasco_da_Gama,21,18,1.1666666666666667
3573,Robert_Owen,6,16,0.375
3574,Fidel_Castro,23,46,0.5
3575,Hunger,4,3,1.3333333333333333
3576,Frederick_Douglass,6,27,0.2222222222222222
3577,Norman_Borlaug,3,59,0.05084745762711865
3578,Captain_Marvel_(DC_Comics),0,20,0.0
3579,Invasion_of_Grenada,5,24,0.20833333333333334
3580,Queen_(band),15,51,0.29411764705882354
3581,"Newark,_New_Jersey",7,38,0.18421052631578946
3582,Attention-deficit_hyperactivity_disorder,5,6,0.8333333333333334
3583,Unix,28,14,2.0
3584,Cyrus_the_Great,8,23,0.34782608695652173
3585,The_Illuminatus!_Trilogy,2,25,0.08
3586,Anthropology,54,42,1.2857142857142858
3587,2-6-0,2,4,0.5
3588,Lance_Armstrong,5,10,0.5
3589,Ascariasis,1,18,0.05555555555555555
3590,Weapon,26,28,0.9285714285714286
3591,PONG,6,3,2.0
3592,Ganges_shark,0,9,0.0
3593,Lavender,3,14,0.21428571428571427
3594,Amsterdam,63,38,1.6578947368421053
3595,ROT13,1,15,0.06666666666666667
3596,Poverty,65,55,1.1818181818181819
3597,Mass_media,54,48,1.125
3598,George_W._Bush,114,84,1.3571428571428572
3599,Rio_de_Janeiro,30,43,0.6976744186046512
3600,"Santiago,_Chile",18,16,1.125
3601,Kīlauea,1,6,0.16666666666666666
3602,Heraldry,42,9,4.666666666666667
3603,Michigan_State_University,6,31,0.1935483870967742
3604,John_Vanbrugh,10,33,0.30303030303030304
3605,Jean-Jacques_Rousseau,34,30,1.1333333333333333
3606,Hawk,22,11,2.0
3607,Chicago_Bears,3,7,0.42857142857142855
3608,Lake_Vostok,4,18,0.2222222222222222
3609,Yenisei_River,4,12,0.3333333333333333
3610,Henry_Purcell,15,14,1.0714285714285714
3611,Rainforest,45,31,1.4516129032258065
3612,Jesse_Owens,3,15,0.2
3613,Multiple_sclerosis,10,36,0.2777777777777778
3614,Set,12,4,3.0
3615,Saltasaurus,3,18,0.16666666666666666
3616,Storm_of_October_1804,0,6,0.0
3617,Effects_of_nuclear_explosions,1,16,0.0625
3618,Dysprosium,9,24,0.375
3619,1_Ceres,12,32,0.375
3620,Tropical_Storm_Ana_(2003),3,6,0.5
3621,Rhythm_and_blues,32,10,3.2
3622,Computer_programming,10,10,1.0
3623,Westminster_Abbey,79,52,1.5192307692307692
3624,Aristotle,105,37,2.8378378378378377
3625,Póvoa_de_Varzim,2,41,0.04878048780487805
3626,Ordinary_differential_equation,4,4,1.0
3627,History_of_Arizona,1,50,0.02
3628,International_Red_Cross_and_Red_Crescent_Movement,6,85,0.07058823529411765
3629,Liverpool_F.C.,12,10,1.2
3630,Gliese_876,6,18,0.3333333333333333
3631,"Atlanta,_Georgia",50,64,0.78125
3632,Cinema_of_the_United_States,13,30,0.43333333333333335
3633,Hiroh_Kikai,0,4,0.0
3634,David_Attenborough,3,36,0.08333333333333333
3635,Parsnip,3,12,0.25
3636,Scattered_disc,4,5,0.8
3637,African_dwarf_frog,1,6,0.16666666666666666
3638,Evanton,0,10,0.0
3639,Shenzhou_6,3,34,0.08823529411764706
3640,Rabindranath_Tagore,12,65,0.18461538461538463
3641,ITunes,7,39,0.1794871794871795
3642,Henry_III_of_England,19,13,1.4615384615384615
3643,Gas_giant,32,19,1.6842105263157894
3644,Yellow_River,13,8,1.625
3645,Disneyland_Railroad,1,6,0.16666666666666666
3646,Analytical_Marxism,3,7,0.42857142857142855
3647,Amazon_Rainforest,16,29,0.5517241379310345
3648,Technology,70,38,1.8421052631578947
3649,Tay-Sachs_disease,2,11,0.18181818181818182
3650,Nineteen_Eighty-Four,8,47,0.1702127659574468
3651,Thucydides,18,7,2.5714285714285716
3652,Light,74,55,1.3454545454545455
3653,Ice_hockey,58,55,1.0545454545454545
3654,Pellagra,6,9,0.6666666666666666
3655,Winfield_Scott_Hancock,4,9,0.4444444444444444
3656,United_States_Declaration_of_Independence,18,20,0.9
3657,Porgy_and_Bess,3,22,0.13636363636363635
3658,Andrew_Robinson,1,13,0.07692307692307693
3659,Britney_Spears,8,27,0.2962962962962963
3660,Mixed-breed_dog,2,10,0.2
3661,Kofi_Annan,21,34,0.6176470588235294
3662,Crimean_Karaites,1,25,0.04
3663,Brabham,2,9,0.2222222222222222
3664,African_Great_Lakes,10,22,0.45454545454545453
3665,Jacobite_rising,3,34,0.08823529411764706
3666,Star_Trek__The_Original_Series,3,7,0.42857142857142855
3667,Moon,133,48,2.7708333333333335
3668,Peregrine_Falcon,5,29,0.1724137931034483
3669,John_Howard,13,25,0.52
3670,Film,140,19,7.368421052631579
3671,The_Beatles,61,60,1.0166666666666666
3672,Beriberi,6,24,0.25
3673,Bohemian_Rhapsody,1,21,0.047619047619047616
3674,Ramesses_II,7,12,0.5833333333333334
3675,Christina_Aguilera,5,34,0.14705882352941177
3676,Canute_the_Great,18,23,0.782608695652174
3677,Windows_Vista,7,12,0.5833333333333334
3678,B_vitamins,4,11,0.36363636363636365
3679,Weyauwega_derailment,0,4,0.0
3680,Gas,72,5,14.4
3681,DNA_repair,7,13,0.5384615384615384
3682,A_Christmas_Carol,5,17,0.29411764705882354
3683,Economy_of_the_Republic_of_Ireland,1,61,0.01639344262295082
3684,Donald_Knuth,3,10,0.3
3685,Columbine_High_School_massacre,2,14,0.14285714285714285
3686,Amaranth_oil,1,2,0.5
3687,Sarajevo,22,47,0.46808510638297873
3688,Svalbard,17,25,0.68
3689,"National_Gallery,_London",15,36,0.4166666666666667
3690,2004_Indian_Ocean_earthquake,28,70,0.4
3691,Cerium,13,29,0.4482758620689655
3692,First_Crusade,18,29,0.6206896551724138
3693,Elizabeth_II_of_the_United_Kingdom,131,100,1.31
3694,History_of_the_Panama_Canal,0,30,0.0
3695,History_of_merit_badges_(Boy_Scouts_of_America),0,16,0.0
3696,Greco-Buddhism,4,35,0.11428571428571428
3697,Chepstow_Bridge,0,3,0.0
3698,Horn_of_Africa,15,33,0.45454545454545453
3699,Michelangelo,29,14,2.0714285714285716
3700,17th_century,127,87,1.4597701149425288
3701,Snowdonia_National_Park,2,5,0.4
3702,Gordon_Griffith,0,5,0.0
3703,Project_MKULTRA,0,19,0.0
3704,Harley-Davidson,1,15,0.06666666666666667
3705,Milk_thistle,0,8,0.0
3706,Anguilla,19,14,1.3571428571428572
3707,Drum_and_bass,5,16,0.3125
3708,Rama,8,22,0.36363636363636365
3709,Ghost_Dance,2,9,0.2222222222222222
3710,Macintosh,18,16,1.125
3711,Emanuel_Swedenborg,5,28,0.17857142857142858
3712,African_Black_Oystercatcher,0,10,0.0
3713,"Trinity_College,_Cambridge",26,19,1.368421052631579
